image_path,source,k,masking_method,condition,score,drop,original_score
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.05,blur,hot,0.930086,0.002379,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.05,blur,bottom,0.933404,-0.000939,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.05,blur,random_mean,0.931679,0.000786,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.05,constant_fill_CONFOUNDED,hot,0.918415,0.01405,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.05,constant_fill_CONFOUNDED,bottom,0.924779,0.007686,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.05,constant_fill_CONFOUNDED,random_scattered,0.516331,0.416134,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,blur,random_seed0,0.935797,-0.003332,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,blur,random_seed1,0.935898,-0.003433,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,blur,random_seed2,0.934803,-0.002338,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,blur,random_seed3,0.928016,0.004449,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,blur,random_seed4,0.93869,-0.006225,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,blur,hot,0.925168,0.007297,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,blur,bottom,0.93527,-0.002805,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,blur,random_mean,0.934641,-0.002176,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,constant_fill_CONFOUNDED,hot,0.884134,0.048331,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,constant_fill_CONFOUNDED,bottom,0.926608,0.005858,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.1,constant_fill_CONFOUNDED,random_scattered,0.920249,0.012216,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,blur,random_seed0,0.925507,0.006958,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,blur,random_seed1,0.927869,0.004597,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,blur,random_seed2,0.925384,0.007081,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,blur,random_seed3,0.921709,0.010756,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,blur,random_seed4,0.930144,0.002321,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,blur,hot,0.906171,0.026294,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,blur,bottom,0.936802,-0.004337,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,blur,random_mean,0.926122,0.006343,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,constant_fill_CONFOUNDED,hot,0.915017,0.017448,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,constant_fill_CONFOUNDED,bottom,0.915044,0.017421,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id28_0003\27321.png,truetest_df40,0.2,constant_fill_CONFOUNDED,random_scattered,0.915001,0.017464,0.932465
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,blur,random_seed0,0.935571,0.002426,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,blur,random_seed1,0.936975,0.001022,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,blur,random_seed2,0.936837,0.00116,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,blur,random_seed3,0.938222,-0.000225,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,blur,random_seed4,0.93913,-0.001133,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,blur,hot,0.942457,-0.00446,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,blur,bottom,0.93475,0.003247,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,blur,random_mean,0.937347,0.00065,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,constant_fill_CONFOUNDED,hot,0.930135,0.007862,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,constant_fill_CONFOUNDED,bottom,0.889495,0.048502,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.05,constant_fill_CONFOUNDED,random_scattered,0.909331,0.028666,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,blur,random_seed0,0.937133,0.000864,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,blur,random_seed1,0.938457,-0.00046,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,blur,random_seed2,0.938626,-0.000629,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,blur,random_seed3,0.936537,0.00146,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,blur,random_seed4,0.93893,-0.000933,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,blur,hot,0.938955,-0.000958,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,blur,bottom,0.936036,0.001961,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,blur,random_mean,0.937936,6e-05,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,constant_fill_CONFOUNDED,hot,0.853848,0.084149,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,constant_fill_CONFOUNDED,bottom,0.890554,0.047443,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.1,constant_fill_CONFOUNDED,random_scattered,0.918799,0.019198,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,blur,random_seed0,0.934475,0.003522,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,blur,random_seed1,0.938271,-0.000274,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,blur,random_seed2,0.934593,0.003404,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,blur,random_seed3,0.937832,0.000165,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,blur,random_seed4,0.942174,-0.004177,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,blur,hot,0.920615,0.017381,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,blur,bottom,0.938359,-0.000363,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,blur,random_mean,0.937469,0.000528,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,constant_fill_CONFOUNDED,hot,0.919088,0.018909,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,constant_fill_CONFOUNDED,bottom,0.886093,0.051904,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00064\1599.png,truetest_df40,0.2,constant_fill_CONFOUNDED,random_scattered,0.915892,0.022105,0.937997
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,blur,random_seed0,0.943622,-0.000779,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,blur,random_seed1,0.942593,0.00025,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,blur,random_seed2,0.946074,-0.003231,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,blur,random_seed3,0.942217,0.000626,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,blur,random_seed4,0.94283,1.3e-05,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,blur,hot,0.933285,0.009558,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,blur,bottom,0.941885,0.000958,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,blur,random_mean,0.943467,-0.000624,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,constant_fill_CONFOUNDED,hot,0.857282,0.085561,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,constant_fill_CONFOUNDED,bottom,0.919012,0.023831,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.05,constant_fill_CONFOUNDED,random_scattered,0.872269,0.070574,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,blur,random_seed0,0.941959,0.000884,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,blur,random_seed1,0.939347,0.003496,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,blur,random_seed2,0.93944,0.003403,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,blur,random_seed3,0.943679,-0.000836,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,blur,random_seed4,0.939251,0.003592,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,blur,hot,0.930986,0.011857,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,blur,bottom,0.942268,0.000575,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,blur,random_mean,0.940735,0.002108,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,constant_fill_CONFOUNDED,hot,0.783264,0.159579,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,constant_fill_CONFOUNDED,bottom,0.908992,0.033851,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.1,constant_fill_CONFOUNDED,random_scattered,0.91973,0.023113,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,blur,random_seed0,0.94448,-0.001637,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,blur,random_seed1,0.937836,0.005007,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,blur,random_seed2,0.939492,0.003351,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,blur,random_seed3,0.943964,-0.001121,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,blur,random_seed4,0.944376,-0.001533,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,blur,hot,0.908143,0.0347,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,blur,bottom,0.946099,-0.003256,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,blur,random_mean,0.94203,0.000814,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,constant_fill_CONFOUNDED,hot,0.870358,0.072485,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,constant_fill_CONFOUNDED,bottom,0.897602,0.045241,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.2,constant_fill_CONFOUNDED,random_scattered,0.939517,0.003326,0.942843
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,blur,random_seed0,0.951512,-0.000208,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,blur,random_seed1,0.950401,0.000903,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,blur,random_seed2,0.948373,0.00293,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,blur,random_seed3,0.950264,0.00104,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,blur,random_seed4,0.953808,-0.002505,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,blur,hot,0.949269,0.002035,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,blur,bottom,0.948566,0.002737,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,blur,random_mean,0.950871,0.000432,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,constant_fill_CONFOUNDED,hot,0.927807,0.023497,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,constant_fill_CONFOUNDED,bottom,0.903647,0.047656,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,constant_fill_CONFOUNDED,random_scattered,0.670135,0.281168,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,blur,random_seed0,0.950531,0.000772,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,blur,random_seed1,0.95471,-0.003407,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,blur,random_seed2,0.949716,0.001588,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,blur,random_seed3,0.946918,0.004386,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,blur,random_seed4,0.95029,0.001013,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,blur,hot,0.944451,0.006852,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,blur,bottom,0.948677,0.002626,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,blur,random_mean,0.950433,0.00087,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,constant_fill_CONFOUNDED,hot,0.897172,0.054132,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,constant_fill_CONFOUNDED,bottom,0.893957,0.057346,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,constant_fill_CONFOUNDED,random_scattered,0.834934,0.11637,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,blur,random_seed0,0.955514,-0.004211,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,blur,random_seed1,0.942734,0.008569,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,blur,random_seed2,0.957589,-0.006286,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,blur,random_seed3,0.953556,-0.002252,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,blur,random_seed4,0.955974,-0.004671,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,blur,hot,0.941049,0.010254,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,blur,bottom,0.949073,0.00223,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,blur,random_mean,0.953073,-0.00177,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,constant_fill_CONFOUNDED,hot,0.905626,0.045677,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,constant_fill_CONFOUNDED,bottom,0.886786,0.064517,0.951303
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,constant_fill_CONFOUNDED,random_scattered,0.895214,0.056089,0.951303
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,blur,random_seed0,0.933783,-0.000238,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,blur,random_seed1,0.932437,0.001108,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,blur,random_seed2,0.932713,0.000832,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,blur,random_seed3,0.927984,0.005561,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,blur,random_seed4,0.933173,0.000372,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,blur,hot,0.936365,-0.00282,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,blur,bottom,0.934659,-0.001115,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,blur,random_mean,0.932018,0.001527,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,constant_fill_CONFOUNDED,hot,0.842285,0.09126,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,constant_fill_CONFOUNDED,bottom,0.929198,0.004347,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,constant_fill_CONFOUNDED,random_scattered,0.446292,0.487253,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,blur,random_seed0,0.936862,-0.003317,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,blur,random_seed1,0.932311,0.001234,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,blur,random_seed2,0.929114,0.004431,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,blur,random_seed3,0.931827,0.001718,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,blur,random_seed4,0.919974,0.013571,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,blur,hot,0.930581,0.002964,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,blur,bottom,0.935576,-0.002031,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,blur,random_mean,0.930018,0.003527,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,constant_fill_CONFOUNDED,hot,0.400946,0.532599,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,constant_fill_CONFOUNDED,bottom,0.92016,0.013385,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,constant_fill_CONFOUNDED,random_scattered,0.796024,0.137521,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,blur,random_seed0,0.931634,0.001911,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,blur,random_seed1,0.8748,0.058745,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,blur,random_seed2,0.924209,0.009336,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,blur,random_seed3,0.92253,0.011015,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,blur,random_seed4,0.930107,0.003438,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,blur,hot,0.888658,0.044887,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,blur,bottom,0.935489,-0.001944,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,blur,random_mean,0.916656,0.016889,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,constant_fill_CONFOUNDED,hot,0.8907,0.042845,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,constant_fill_CONFOUNDED,bottom,0.923506,0.010039,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,constant_fill_CONFOUNDED,random_scattered,0.905915,0.02763,0.933545
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.05,blur,random_seed0,0.921378,-0.001829,0.919549
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.05,blur,random_seed1,0.91951,3.8e-05,0.919549
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.05,blur,random_seed2,0.913589,0.00596,0.919549
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.05,blur,random_seed3,0.924965,-0.005416,0.919549
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.05,blur,random_seed4,0.914057,0.005492,0.919549
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.05,blur,hot,0.922494,-0.002945,0.919549
