image_path,source,k,curve,fake_score
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.4,hot_first,0.94318
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.4,bottom_first,0.918294
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.6,hot_first,0.944564
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,0.6,bottom_first,0.912267
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,1.0,hot_first,0.942559
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00090\11379.png,truetest_df40,1.0,bottom_first,0.942559
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,hot_first,0.953438
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.05,bottom_first,0.94732
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,hot_first,0.955904
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.1,bottom_first,0.942639
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,hot_first,0.955509
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.2,bottom_first,0.944592
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.4,hot_first,0.953252
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.4,bottom_first,0.939886
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.6,hot_first,0.951373
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,0.6,bottom_first,0.946388
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,1.0,hot_first,0.950776
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id56_0007\26102.png,truetest_df40,1.0,bottom_first,0.950776
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,hot_first,0.934668
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.05,bottom_first,0.9034
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,hot_first,0.931654
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.1,bottom_first,0.902994
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,hot_first,0.926517
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.2,bottom_first,0.908732
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.4,hot_first,0.929434
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.4,bottom_first,0.904364
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.6,hot_first,0.935794
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,0.6,bottom_first,0.857429
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,1.0,hot_first,0.933823
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id46_0009\Celeb-real_id6_0003_167.png,truetest_df40,1.0,bottom_first,0.933823
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.05,hot_first,0.917377
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.05,bottom_first,0.919076
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.1,hot_first,0.915482
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.1,bottom_first,0.918996
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.2,hot_first,0.914722
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.2,bottom_first,0.905711
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.4,hot_first,0.915949
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.4,bottom_first,0.881073
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.6,hot_first,0.920376
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,0.6,bottom_first,0.806864
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,1.0,hot_first,0.920735
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id4_0008\Celeb-real_id5_0005_299.png,truetest_df40,1.0,bottom_first,0.920735
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.05,hot_first,0.918136
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.05,bottom_first,0.886786
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.1,hot_first,0.914404
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.1,bottom_first,0.894613
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.2,hot_first,0.914253
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.2,bottom_first,0.904315
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.4,hot_first,0.921135
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.4,bottom_first,0.887546
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.6,hot_first,0.926729
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,0.6,bottom_first,0.876163
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,1.0,hot_first,0.944815
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id59_0004\YouTube-real_00018_420.png,truetest_df40,1.0,bottom_first,0.944815
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.05,hot_first,0.92619
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.05,bottom_first,0.919081
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.1,hot_first,0.922826
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.1,bottom_first,0.920574
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.2,hot_first,0.918361
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.2,bottom_first,0.920228
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.4,hot_first,0.920781
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.4,bottom_first,0.91799
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.6,hot_first,0.925919
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,0.6,bottom_first,0.910964
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,1.0,hot_first,0.93198
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0009\Celeb-real_id52_0005_373.png,truetest_df40,1.0,bottom_first,0.93198
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.05,hot_first,0.921929
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.05,bottom_first,0.91218
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.1,hot_first,0.914362
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.1,bottom_first,0.901024
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.2,hot_first,0.916118
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.2,bottom_first,0.901836
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.4,hot_first,0.92586
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.4,bottom_first,0.888183
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.6,hot_first,0.923697
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,0.6,bottom_first,0.82517
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,1.0,hot_first,0.920197
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00259\Celeb-real_id25_0002_087.png,truetest_df40,1.0,bottom_first,0.920197
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.05,hot_first,0.928039
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.05,bottom_first,0.904746
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.1,hot_first,0.925983
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.1,bottom_first,0.89732
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.2,hot_first,0.923009
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.2,bottom_first,0.898063
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.4,hot_first,0.930064
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.4,bottom_first,0.883075
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.6,hot_first,0.931556
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,0.6,bottom_first,0.87842
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,1.0,hot_first,0.923267
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id48_0003\Celeb-real_id26_0001_205.png,truetest_df40,1.0,bottom_first,0.923267
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.05,hot_first,0.920065
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.05,bottom_first,0.91479
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.1,hot_first,0.925669
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.1,bottom_first,0.9058
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.2,hot_first,0.932913
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.2,bottom_first,0.900741
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.4,hot_first,0.932724
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.4,bottom_first,0.887823
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.6,hot_first,0.933658
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,0.6,bottom_first,0.851093
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,1.0,hot_first,0.932649
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id16_0013\YouTube-real_00251_246.png,truetest_df40,1.0,bottom_first,0.932649
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.05,hot_first,0.950368
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.05,bottom_first,0.932654
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.1,hot_first,0.954981
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.1,bottom_first,0.938249
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.2,hot_first,0.95345
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.2,bottom_first,0.935893
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.4,hot_first,0.952082
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.4,bottom_first,0.936455
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.6,hot_first,0.950441
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,0.6,bottom_first,0.936523
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,1.0,hot_first,0.948682
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id56_0003\YouTube-real_00197_360.png,truetest_df40,1.0,bottom_first,0.948682
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.05,hot_first,0.936244
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.05,bottom_first,0.93276
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.1,hot_first,0.943802
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.1,bottom_first,0.938325
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.2,hot_first,0.939836
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.2,bottom_first,0.933072
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.4,hot_first,0.942063
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.4,bottom_first,0.931397
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.6,hot_first,0.942349
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,0.6,bottom_first,0.927881
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,1.0,hot_first,0.934959
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id42_0004\Celeb-real_id53_0006_171.png,truetest_df40,1.0,bottom_first,0.934959
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.05,hot_first,0.951898
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.05,bottom_first,0.93757
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.1,hot_first,0.953275
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.1,bottom_first,0.938538
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.2,hot_first,0.955145
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.2,bottom_first,0.938426
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.4,hot_first,0.950942
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.4,bottom_first,0.931744
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.6,hot_first,0.950177
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,0.6,bottom_first,0.930501
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,1.0,hot_first,0.947196
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00025\Celeb-real_id5_0002_447.png,truetest_df40,1.0,bottom_first,0.947196
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.05,hot_first,0.945232
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.05,bottom_first,0.932228
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.1,hot_first,0.947859
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.1,bottom_first,0.934259
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.2,hot_first,0.947173
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.2,bottom_first,0.935444
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.4,hot_first,0.947718
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.4,bottom_first,0.924556
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.6,hot_first,0.946683
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,0.6,bottom_first,0.915276
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,1.0,hot_first,0.942385
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id17_0009\Celeb-real_id57_0007_227.png,truetest_df40,1.0,bottom_first,0.942385
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.05,hot_first,0.92658
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.05,bottom_first,0.927762
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.1,hot_first,0.931227
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.1,bottom_first,0.928015
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.2,hot_first,0.936969
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.2,bottom_first,0.928144
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.4,hot_first,0.939307
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.4,bottom_first,0.926517
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.6,hot_first,0.939221
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,0.6,bottom_first,0.918908
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,1.0,hot_first,0.939521
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id33_0002_290.png,truetest_df40,1.0,bottom_first,0.939521
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.05,hot_first,0.955501
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.05,bottom_first,0.942105
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.1,hot_first,0.956175
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.1,bottom_first,0.939688
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.2,hot_first,0.959167
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.2,bottom_first,0.941817
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.4,hot_first,0.956464
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.4,bottom_first,0.939496
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.6,hot_first,0.954242
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,0.6,bottom_first,0.938122
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,1.0,hot_first,0.955357
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id4_0003\Celeb-real_id16_0006_000.png,truetest_df40,1.0,bottom_first,0.955357
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.05,hot_first,0.935669
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.05,bottom_first,0.923501
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.1,hot_first,0.943187
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.1,bottom_first,0.919844
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.2,hot_first,0.946584
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.2,bottom_first,0.921253
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.4,hot_first,0.938942
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.4,bottom_first,0.918312
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id19_0005\Celeb-real_id45_0005_042.png,truetest_df40,0.6,hot_first,0.937778
